sample	compressor	size	noise	correct
Piano Sonatta No. 15 (Mozart)	lzma	10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.5	0
For Alise (Bethoven)	gzip	10	0.5	2
For Alise (Bethoven)	lzma	10	0.5	1
For Alise (Bethoven)	bzip2	10	0.5	0
Treasure Waltz (Strauss)	gzip	10	0.5	2
Treasure Waltz (Strauss)	lzma	10	0.5	1
Treasure Waltz (Strauss)	bzip2	10	0.5	0
For Alise (Bethoven)	gzip	10	0.5	2
For Alise (Bethoven)	lzma	10	0.5	1
For Alise (Bethoven)	bzip2	10	0.5	0
Treasure Waltz (Strauss)	gzip	10	0.5	2
Treasure Waltz (Strauss)	lzma	10	0.5	1
Treasure Waltz (Strauss)	bzip2	10	0.5	0
For Alise (Bethoven)	gzip	10	0.5	2
For Alise (Bethoven)	lzma	10	0.5	1
For Alise (Bethoven)	bzip2	10	0.5	0
Treasure Waltz (Strauss)	gzip	10	0.5	2
Treasure Waltz (Strauss)	lzma	10	0.5	0
Treasure Waltz (Strauss)	bzip2	10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.5	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.5	0
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.5	0
Treasure Waltz (Strauss)	gzip	10	0.5	2
Treasure Waltz (Strauss)	lzma	10	0.5	1
Treasure Waltz (Strauss)	bzip2	10	0.5	0
For Alise (Bethoven)	gzip	10	0.5	2
For Alise (Bethoven)	lzma	10	0.5	1
For Alise (Bethoven)	bzip2	10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.5	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.5	0
For Alise (Bethoven)	gzip	10	0.5	2
For Alise (Bethoven)	lzma	10	0.5	0
For Alise (Bethoven)	bzip2	10	0.5	0
Treasure Waltz (Strauss)	gzip	10	0.5	2
Treasure Waltz (Strauss)	lzma	10	0.5	1
Treasure Waltz (Strauss)	bzip2	10	0.5	0
For Alise (Bethoven)	gzip	10	0.5	2
For Alise (Bethoven)	lzma	10	0.5	0
For Alise (Bethoven)	bzip2	10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.5	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.5	0
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.5	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	10	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.5	0
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.5	0
Treasure Waltz (Strauss)	gzip	10	0.5	2
Treasure Waltz (Strauss)	lzma	10	0.5	0
Treasure Waltz (Strauss)	bzip2	10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.5	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.5	0
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	2
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	1
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	0
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	1
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	2
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	0
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	4
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	0
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	0
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	0
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	1
Treasure Waltz (Strauss)	gzip	10	0.25	2
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	2
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	1
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	1
For Alise (Bethoven)	gzip	10	0.25	2
For Alise (Bethoven)	lzma	10	0.25	1
For Alise (Bethoven)	bzip2	10	0.25	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	0
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	0
Treasure Waltz (Strauss)	gzip	10	0.25	3
Treasure Waltz (Strauss)	lzma	10	0.25	1
Treasure Waltz (Strauss)	bzip2	10	0.25	3
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.25	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.25	0
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	1
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	2
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	2
Treasure Waltz (Strauss)	bzip2	10	0.1	1
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	1
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	3
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	2
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	1
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	3
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	3
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	3
For Alise (Bethoven)	gzip	10	0.1	4
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	2
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	1
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	1
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	1
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
For Alise (Bethoven)	gzip	10	0.1	3
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	1
Treasure Waltz (Strauss)	gzip	10	0.1	3
Treasure Waltz (Strauss)	lzma	10	0.1	2
Treasure Waltz (Strauss)	bzip2	10	0.1	1
For Alise (Bethoven)	gzip	10	0.1	4
For Alise (Bethoven)	lzma	10	0.1	1
For Alise (Bethoven)	bzip2	10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	3
Treasure Waltz (Strauss)	gzip	10	0.1	2
Treasure Waltz (Strauss)	lzma	10	0.1	1
Treasure Waltz (Strauss)	bzip2	10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.1	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.1	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.1	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	3
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	2
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	1
Treasure Waltz (Strauss)	bzip2	10	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	2
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	1
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	1
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	1
For Alise (Bethoven)	gzip	10	0.05	4
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	1
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	3
For Alise (Bethoven)	gzip	10	0.05	4
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	3
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	2
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	1
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	1
Treasure Waltz (Strauss)	bzip2	10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	1
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	2
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	1
For Alise (Bethoven)	gzip	10	0.05	3
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	1
Treasure Waltz (Strauss)	bzip2	10	0.05	2
For Alise (Bethoven)	gzip	10	0.05	4
For Alise (Bethoven)	lzma	10	0.05	1
For Alise (Bethoven)	bzip2	10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	2
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	3
Treasure Waltz (Strauss)	gzip	10	0.05	3
Treasure Waltz (Strauss)	lzma	10	0.05	2
Treasure Waltz (Strauss)	bzip2	10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0.05	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	10	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0.05	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0.05	3
Piano Sonatta No. 15 (Mozart)	gzip	10	0	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0	2
Treasure Waltz (Strauss)	gzip	10	0	3
Treasure Waltz (Strauss)	lzma	10	0	1
Treasure Waltz (Strauss)	bzip2	10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	10	0	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0	2
Treasure Waltz (Strauss)	gzip	10	0	3
Treasure Waltz (Strauss)	lzma	10	0	1
Treasure Waltz (Strauss)	bzip2	10	0	2
Sping From The Four Seasons (Vivaldi)	gzip	10	0	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	10	0	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0	3
Sping From The Four Seasons (Vivaldi)	lzma	10	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	10	0	2
Treasure Waltz (Strauss)	gzip	10	0	3
Treasure Waltz (Strauss)	lzma	10	0	2
Treasure Waltz (Strauss)	bzip2	10	0	3
Treasure Waltz (Strauss)	gzip	10	0	3
Treasure Waltz (Strauss)	lzma	10	0	1
Treasure Waltz (Strauss)	bzip2	10	0	2
For Alise (Bethoven)	gzip	10	0	3
For Alise (Bethoven)	lzma	10	0	1
For Alise (Bethoven)	bzip2	10	0	3
Piano Sonatta No. 15 (Mozart)	gzip	10	0	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0	3
For Alise (Bethoven)	gzip	10	0	3
For Alise (Bethoven)	lzma	10	0	1
For Alise (Bethoven)	bzip2	10	0	2
Piano Sonatta No. 15 (Mozart)	gzip	10	0	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0	3
Sping From The Four Seasons (Vivaldi)	gzip	10	0	2
Sping From The Four Seasons (Vivaldi)	lzma	10	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	10	0	2
For Alise (Bethoven)	gzip	10	0	4
For Alise (Bethoven)	lzma	10	0	1
For Alise (Bethoven)	bzip2	10	0	2
For Alise (Bethoven)	gzip	10	0	3
For Alise (Bethoven)	lzma	10	0	1
For Alise (Bethoven)	bzip2	10	0	3
Piano Sonatta No. 15 (Mozart)	gzip	10	0	3
Piano Sonatta No. 15 (Mozart)	lzma	10	0	2
Piano Sonatta No. 15 (Mozart)	bzip2	10	0	3
For Alise (Bethoven)	gzip	10	0	3
For Alise (Bethoven)	lzma	10	0	1
